content	score
四季常思雪，孤村见雪山。虹霓濡笔砚，暮色扣禅关。石隙泉飞泻，林丛鸟哕环。巅峰寻雅趣，何惧步维艰。	1
去武侯祠不如去边上的景里，个人感觉。武侯祠还要门票，只游玩了30分钟，景里玩的时间还更多，还不要钱	1
很好，过年的时候，排队买票很久，网上购买除了优惠还可以节约时间，买了以后直接刷身份证就可以了，方便	1
人太多，景区门口工作人员说法都不统一，误导人，失望，排队3小时，乘索道3分钟	0
领取方便。          	1
名山就是名山，这戏和家人一起玩的好开心	1
既有历史古迹，又有园林风光，树木参天，流水潺潺，闲坐看天也不错！	1
一般。离市区近，主要这次是看花灯	1
今年第二次来了，一次住的花水湾温泉酒店，一次住的滑雪场酒店，很适合耍❄️❄️❄️	1
非常值得一去哦。。。。。。。。	1
西岭雪山现在已经非常成熟了，去了周边几个雪场，你会觉得只有西岭最大，项目最多！最成熟的雪场！而且还有优惠通票的购买！太划算了！	1
红色之旅，为革命先烈的英勇气概而感动。	1
锦官城外柏森森，路上行人欲断魂。出师未捷身先死，没将成败论三分。	1
小朋友玩的很开心，人好多，排队是最痛苦的	1
景色一般，价格很贵，没有性价比，路上也没有玩的，真心的没意思	0
环境优美，绿色植物宜人，适合情侣或携带父母去休闲闲逛，对于历史悠久的了解还是买个讲解比较好。推荐指数，三颗星	1
辣鸡 这缆车是我做的最差的一次 	0
服务态度非常差，把手机短信给票务人员看结果她拒看。读了订单号以后先给了票结果说订单错误又把票回收了  前后耽误了好几分钟。现在也知道难怪索道排队时间那么长了。除了人多更多的还是因为服务人员做事拖拉不负责任	0
请了导游，否则看不明白。不贵，10个人150元。	1
有点小，附近的锦里很好，小吃多，比较典型	1
语言导游特别好，免费WF信息也很强，必须赞一下。	1
卖特产，夜景不错，在这里看江景，是重庆一大特色。	0
历史教育景点，谈不上美不美，整体规划格局还不错，给人大气的感觉	1
到门口才订的。 几分钟就取了   节省时间	1
很好的景点，携程预定去了取票非常方便，很值得去的一个景点，下次去成都还会再去武侯祠	1
武侯祠位于四川省成都市武侯区，肇始于公元223年修建刘备惠陵时，它是中国唯一的一座君臣合祀祠庙和最负盛名的诸葛亮、刘备及蜀汉英雄纪念地，也是全国影响最大的三国遗迹博物馆。1961年国务院公布为首批全国重点文物保护单位，2008年评选为首批国家一级博物馆	1
方便，直接刷身份证就可以了，不用取票，省去很多时间	1
到此一游的感觉吧，并不是很有看头	1
赶着庙会去的，庙会还是很可以的	1
这里美食值得推荐，让人留恋忘返，值得一去。	0
没什么看的，价格贵，服务一般吧	0
一直走到了阴阳界，天气不错，看到的风景很美	1
晕倒，还一定要输入30字评价。。。。。。。。。。。。。。。。。，。。。。。，。。。	1
上下山排队五小时，整个人都不好了	1
网络取票处凭身份证取票很方便，然后坐10多分钟的索道上山，在广场处可凭门票照相，取一个钥匙扣做纪念，随后再坐十分钟左右的公交车到映雪广场，映雪广场周边有5家酒店，雪上游乐项目，滑雪场，映雪湖，欧式建筑，商业街。一定好评	1
这个真心没意思，用了几个小时的时间排队，很无趣，不值得。	0
成都玩雪的好去处，很好玩的地方:？，，	1
不错，取票很方便，景点有历史感，对三国演义感兴趣的可以去看看	1
雪很漂亮，滑雪也很棒，不贵，还有免费的电梯通往坡顶。	1
赶上庙会，人很多。不到一个小时就出来了	1
景点内部，陈列的都是与三国时期蜀国相关的内容，若从历史文化的角度来看，值得看看，但是本地人基本上都不去，在本地人眼中，武侯祠是为外地人准备的！	1
武侯祠，君臣一体的祠堂。三国文化基地。锦里是吃货的天堂，各色小吃，管饱！观变脸，喝盖碗茶	1
下雨天，恼火，路又找不到，跟想像中完全不一样	0
比杜甫草堂有看点，了解了历史还长了见识。总之，比较大，要是细细看两个小时，从武侯祠后门出去就是锦里了	1
成都武侯祠位于四川省成都市南门武侯祠大街，是中国唯一的君臣合祀祠庙，由刘备、诸葛亮蜀汉君臣合祀祠宇及惠陵组成。武侯祠对我来说没什么吸引力，说的也就是三国的故事，如果喜欢的朋友进去看看还是不错的，如果跟我一样，那就没必要进去了。	1
刚好遇到下雪，人又不多，几个人上去玩的超级巴氏。携程买票不需要排队，直接上山索道去了阴阳界。	1
差评，下去的电梯没有还不退费，门票身份证号订好了再让你作废，花了两份门票，差评！！！	0
非常非常非常值得的景点，作为三国迷怎么能不来参拜我们蜀汉一家人？一直一直一直爱着这份兄弟情、君臣情。两表酬三顾、一对足千秋！	1
环境不错，就是动物太老了！多了一些沧桑感！	0
我猴子很美，很大，很值得，带着孩子慢慢游啦。	1
武侯祠的环境也是很好的。外面是锦里和刘湘墓，整个园林很大；很多年没看川剧了	1
2018年2月12日上午10点到西岭雪山后山，树上、地上都有积雪，心情很好，一路直奔滑雪场，在缆车上。交通车上，一眼看出去，那山、那树、那路，全是雪，白茫茫一遍，对难得看到雪花的人来说，真的太美了。在滑雪场，积雪更多，更厚，更白。和家人一起赏雪，打雪杖，堆雪人，滑雪，愉快的渡过一下午。时间过得很快，没有更多时间去别的景点，阴阳界本是此行计划景点之一，只有下次再去。总之，此行时间很紧，心情愉悦，玩的就是一个高兴。	1
这边和锦里是紧挨着的，武侯祠比较有文化底蕴，来里面参观需要门票，这里也供夜游，夜游还是比较有意思的，因为灯光的搭配会让建筑更加神秘魅力	1
快捷方便，需要在门口售票处往左手走50米取票。	1
在武侯祠里看到了许多玉器，还看到了许多名人的塑像	1
没去过的还觉得新奇，感觉不咋样，动物都没几个，下次要去的朋友建议先了解一下再去	0
雪山今年雪还挺多的，携程定票也很方便，有专门的取票窗口	1
有不少历史、人文元素，占地面积不小。春节期间人山人海没办法好好逛，尤其在祠堂办庙会……合适么？敲锣打鼓放音乐，为了挣钱没错但也应该因地制宜吧。诸葛亮最喜静，主办方也不怕打扰了他老人家，名胜古迹弄的不伦不类，唉……。门票30一个人，真的贵了，如今北京大量非常有规模的景区、博物馆都免费，这30收的确实贵了。	1
还可以吧！多多听听历史不错的。	1
一般把，没有锦里热闹好玩，三国文化内容一般	1
人比较多，塑像很多，史料丰富。	1
集人文历史和自然风光于一体，尤其对 三国 感兴趣的，值得前往！	1
走走看看 消磨时间 到此一游的景点 侧门出来就是锦里 行程匆忙 时间紧的我觉得可以不看	1
好好好！！不错不错，还可以啦！人多！	1
玩雪就在这里吧，年三十去的话不堵	1
首先微信讲解很棒，去的早人也不多，充满人文气息，让我非常想重温三国志。	1
环境还可以，有历史知识会更喜欢。走一圈感觉不错！	1
白雪皑皑的丛山，屹立在深黑色的星空中，宛如一个个银质的巨人，俯瞰着村庄的动静。	1
不错 可惜不会去第二次了 哈哈哈	1
挺好的 一直喜欢三国类的游戏 这次终于看到了三国时期蜀国的这些文臣武将了 真是棒棒的	1
喜欢三国的一定要去走一走，里面历史悠久。旁边就是锦里，逛累了就去吃点美食。	1
昨天去的（3月4号），门票全票三十，学生证半票15，进去就转晕了，挺不错的，有历史文化古韵，不过里面的小吃街感觉怎么样不如锦里的好吃。	1
很一般不过这个价格，很一般。感觉不是很划算。不过美国的朋友想看看特色，觉得没有好多意思。	1
武侯祠共有五重建筑，其中以刘备殿所处位置最高，气势最为雄伟。为了适应现代化旅游的需要，古老的武侯祠不断创新，开发出了一系列趣味的游览活动。游客们可在夜间欣赏到灯光衬托下的建筑，会更有韵味~~	1
每个城市都有一条步行街买的东西都差不多，但是解放碑交通方便附近住宿不贵附近有好多小吃，治安很好	0
景点不大，感觉里面更多的是情怀，是蜀国人民对诸葛亮鞠躬尽瘁死而后已的推崇和尊重。	1
能在成都附近滑雪真的很幸福，特定年初八上山，人还不少，但没到恐怖程度，符合预期。山上玩了雪地摩托，很爽！重头戏当然是滑雪，尤其是南方的孩子，特别喜欢，大家都尽兴而回，留下美好回忆！有机会会再来！	1
人工导游很少，走马观花转了一圈。	1
虽然人多人，但是进去景区玩的很舒服，好评！	1
端午节去的重庆，在解放碑市区这边排队，等了两个多小时，腿都软了，没想到到了对岸的站点，发现并没有人排队，所以提醒大家如果大家是到重庆观光的，千万不要在小什字的那个地铁站，上新街那边人少多了。索道是重庆人的公共交通，可以刷公交卡，一个 车厢很大可以坐很多人，要挤到前面才能看到风景，时间不是很长，感觉一下子就到了对岸，两小时的排队时间实在太坑。	0
